,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
12,6.4,11663.0,テルマエ・ロマエ,2012,武内英树 Hideki Takeuchi,",阿部宽 Hiroshi Abe,上户彩 Aya Ueto,北村一辉 Kazuki Kitamura,市村正亲 Masachika Ichimura",",喜剧,奇幻",",日本,意大利","2393,日本","2251,阿部宽","1637,日本电影","1389,喜剧","1058,上户彩","896,2012","644,北村一辉",6037517
13,7.2,4156.0,Outsourced,2006,John Jeffcoat,",Asif Basra,Ayesha Dharker,Josh Hamilton,Arjun Mathur",",喜剧,剧情,爱情",",美国","1063,印度","851,美国","651,文化","623,喜剧","384,美国电影","363,世界是平的","193,爱情",3022862
14,,0.0,BAM,2015,Howie Shia,None,",动画,短片",",加拿大","5,短片","4,加拿大","3,动画","2,2015","1,暴力","1,動畫","1,人生",26877966
15,3.9,305.0,맛있는 덫-정사,2015,None,None,",剧情,爱情",",韩国","613,韩国电影","477,情色","431,三级","403,韩国","348,电影","159,2015","103,剧情",26615830
16,6.8,125.0,停战以后,1962,成荫 Yin Cheng,",张平,项堃 Kun Xiang,谭宁邦 Gerald Tannebaum,陈戈 Ge Chen",",战争",",中国大陆","33,中国电影","26,老电影","22,战争","21,中国","18,成荫","15,赵子岳","15,1962",3022872
17,7.5,143.0,ウインダリア,1986,汤山邦彦 Kunihiko Yuyama,",古谷彻 Tôru Furuya,神田和佳,井上和彦 Kazuhiko Inoue,松井菜樱子 Naoko Matsui",",动画",",日本","59,动画","57,日本动画","44,日本","31,剧场版","19,1986","17,湯山邦彦","17,战争",1974298
18,8.5,3334.0,Hotel Babylon,2007,安迪·威尔逊 Andy Wilson,",塔姆金·奥斯威特 Tamzin Outhwaite,马克思·比斯雷 Max Beesley,德克斯特·弗莱彻 Dexter Fletcher,保罗·特尔弗 Paul Telfer",",喜剧,剧情",",英国","1031,英剧","500,BBC","303,看过的电视剧","287,英语标签","287,英国","193,酒店","155,电视剧",3285020
19,7.0,294.0,두근두근 스파이크 2,2016,金振永,",金素恩 So-eun Kim,李源根 Won-geun Lee,金善雄,姜熙",",喜剧,爱情",",中国大陆,韩国","78,韩剧","66,李源根","49,金素恩","39,韩国","38,爱情","37,韩剧(迷你篇)","35,电视剧",26877980
20,8.0,1974.0,Hotel Babylon,2008,朱利安·辛普森 Julian Simpson,None,",喜剧,剧情",",英国","623,英剧","327,BBC","259,看过的电视剧","252,英语标签","169,英国","121,酒店","81,喜剧",3285021
21,7.4,483.0,我的太阳,2004,韦正 Frank Wei,",俞泳君 Yongjun Yu,阎丹韵 Danyun Yan,胡朝政 Chaozheng Hu,刘重欣 Zhongxin Liu",None,",中国大陆","100,青春","100,校园dv","58,交大","54,搞笑","54,喜剧","46,大陆","35,我的太阳",1450015
22,7.9,888.0,De profundis,2007,Miguelanxo Prado,None,",动画,音乐",",西班牙,葡萄牙","551,动画","409,西班牙","115,深海","106,动画片","105,西班牙电影","88,梅柯兰多·普拉多.Miguelanxo.Prado","80,葡萄牙",3022891
23,5.4,1958.0,The Killing Room,2009,Jonathan Liebesman,",Chloë Sevigny,Clea DuVall,Peter Stormare,Nick Cannon",",剧情,恐怖,惊悚",",美国","277,美国","276,惊悚","250,悬疑","202,心理","161,人性","96,美国电影","90,2009",3022894
24,8.5,50677.0,Apocalypto,2006,梅尔·吉布森 Mel Gibson,",鲁迪·杨布拉德 Rudy Youngblood,达利娅·埃尔南德斯 Dalia Hernández,乔纳森·布雷维尔 Jonathan Brewer,莫里斯·博德耶洛海德 Morris Birdyellowhead",",动作,冒险,剧情",",美国","8691,玛雅","6543,美国","5417,文明","5179,启示","3859,动作","2363,2006","1810,剧情",1450031
25,4.8,2267.0,杨贵妃秘史,2009,尤小刚 Xiaogang You,",黄秋生 Anthony Wong Chau-Sang,殷桃 Tao Yin,叶璇 Michelle Ye,谢君豪 Kwan-Ho Tse",",剧情,传记,历史",",中国大陆","229,国产电视剧","142,古装","103,中国","88,历史","58,爱情","56,大陆","50,2010",4202543
26,7.8,103.0,高瀬舟,2010,富樫森 Shin Togashi,",成宮寛貴,杉本哲太,タモト清嵐,岡本麗",",剧情",",日本","52,成宫宽贵","51,看过的电视剧","50,日语标签","24,日本","19,日剧","15,日剧SP","15,成宮寛貴",4202545
27,6.7,273.0,I Due Castelli,1967,Bruno Bozzetto,None,",动画,短片",",意大利","115,动画短片","98,意大利","57,短片","48,动画","33,Bruno_Bozzetto","26,BrunoBozzetto","16,Animation",1843250
28,6.6,630.0,Poupoupidou,2011,Gérald Hustache-Mathieu,None,",惊悚,犯罪",",法国","152,法国","93,悬疑","72,法国电影","68,文艺","57,剧情","51,2011","49,犯罪",5915346
29,4.1,463.0,아내의 애인,2015,None,None,",爱情",",韩国","1043,情色","722,韩国电影","450,韩国","397,电影","277,韩影","255,爱情","172,https://accounts.douban.com/reg",26615860
30,5.7,112.0,Terraform,2012,Arthur Bayard,None,",科幻,短片",",美国","41,短片","27,科幻","9,美国","9,法国","8,火星","6,地球","5,2",25698362
31,6.3,8712.0,Walk of Shame,2014,史蒂文·布里尔 Steven Brill,",伊丽莎白·班克斯 Elizabeth Banks,詹姆斯·麦斯登 James Marsden,吉莉安·雅各布斯 Gillian Jacobs,萨拉·赖特 Sarah Wright",",喜剧",",美国","1720,喜剧","1318,美国","680,搞笑","544,2014","287,剧情","257,生活","243,励志",3285050
32,7.4,243.0,My Happy End,2007,Milen Vitanov,None,",动画,短片",",德国","74,短片","62,动画","54,德国","42,动画短片","14,動畫","14,2007","11,德国电影",3022910
33,4.5,183.0,猎灵师,2016,沈煜杰,None,",动作,悬疑,奇幻,惊悚,冒险",",中国大陆","38,灵异","26,玄幻","22,悬疑","21,电影","19,动作","16,惊悚","12,2016",26746949
34,6.9,2581.0,The Girl King,2015,米卡·考里斯马基 Mika Kaurismäki,",玛琳·布斯卡 Malin Buska,莎拉·加顿 Sarah Gadon,迈克尔·恩奎斯特 Michael Nyqvist,卢卡斯·布莱恩特 Lucas Bryant",",剧情,传记,爱情,同性",",加拿大,芬兰,法国,德国,瑞典","451,传记","422,瑞典","316,历史","292,同性","212,Les","199,剧情","195,2015",3153991
35,,0.0,Strangers on a Train,2020,大卫·芬奇 David Fincher,None,",剧情,惊悚",",美国","54,大卫·芬奇","43,大卫芬奇","41,本阿弗莱克","35,悬疑","28,美国","25,惊悚","21,美国电影",3285065
36,7.5,313.0,Hakob Hovnatanyan,1967,谢尔盖·帕拉杰诺夫 Sergei Parajanov,None,",短片,纪录片",",苏联","153,短片","68,苏联","68,苏俄","54,SergeiParajanov","48,帕拉杰诺夫","40,1960s","36,动画",1450058
37,7.1,3530.0,The Last Man on Earth,2015,菲尔·罗德 Phil Lord,",威尔·福特 Will Forte,克利欧佩特拉·科尔曼 Cleopatra Coleman,詹纽瑞·琼斯 January Jones,克里斯汀·沙尔 Kristen Schaal",",喜剧,动作,科幻",",美国","2645,美剧","1926,喜剧","1680,美国","1176,科幻","1134,电视剧","838,黑色幽默","482,人性",25829451
38,5.5,676.0,龙与地下城II：龙王的愤怒,2005,Gerry Lively,",Bruce Payne,Mark Dymond,Clemency Burton-Hill,Steven Elder",",动作,冒险,奇幻",",德国,Lithuania,英国,美国","131,魔幻","100,奇幻","89,美国","52,龙与地下城2：龙王的愤怒","44,龙与地下城","35,美国电影","34,2005",1450060
39,4.4,501.0,유부녀들,2015,Kyeong Seok-ho (경석호),",金所炫 So-hyun Kim,한채유,金荷娜 Ha-Neul Kim,최은지",",剧情,爱情",",韩国","602,韩国电影","503,韩国","471,情色","357,电影","316,三级","256,好像这里能看http://t.cn/RUUoJU7","181,2015",26615886
40,5.9,7915.0,Your Highness,2011,大卫·戈登·格林 David Gordon Green,",娜塔丽·波曼 Natalie Portman,佐伊·丹斯切尔 Zooey Deschanel,詹姆斯·弗朗哥 James Franco,丹尼·麦克布耐德 Danny McBride (IV)",",喜剧,奇幻,冒险",",美国","1748,喜剧","1293,NataliePortman","1237,美国","910,JamesFranco","680,奇幻","622,美国电影","610,2011",3285073
41,8.9,32026.0,Prayers for Bobby,2009,Russell Mulcahy,",Sigourney Weaver,Ryan Kelley,Henry Czerny,Dan Butler",",剧情,传记,同性",",美国","6613,同志","5754,美国","4550,人性","3632,真实改编","3254,宗教","2903,感人","2742,同性",3154003
42,7.4,2362.0,絶対零度～特殊犯罪潜入捜査～,2011,岩田和行,",上户彩 Aya Ueto,桐谷健太 Kenta Kiritani,中原丈雄 Takeo Nakahara,小林高鹿",",剧情,犯罪,悬疑",",日本","855,日剧","448,上户彩","273,桐谷健太","268,看过的电视剧","175,11夏","151,日语标签","141,日本",6430803
43,7.9,129.0,DAICON Ⅲ OPENING ANIMATION,1981,庵野秀明 Hideaki Anno,None,",动画",",日本","43,短片","43,动画","29,日本动画","28,日本","25,动画短片","25,GAINAX","18,科幻",6430805
44,8.3,122.0,三凤求凰,1963,朱石麟 Shilin Zhu,None,",爱情,古装",",香港","27,香港电影","26,香港","15,朱石麟","15,喜剧","14,高远","13,朱虹","12,三凤求凰",6430807
45,5.7,149.0,Охота на пиранью,2006,Андрей Кавун,None,",动作,犯罪,惊悚",",俄罗斯","47,俄罗斯","34,动作","21,野外生存","16,俄罗斯电影","14,冒险","7,CCTV6","6,苏-俄-СНГ",3809368
46,5.5,237.0,Vi,2013,Mani Maserrat Agah,",古斯塔·斯卡斯加德 Gustaf Skarsgård,Anna Åström,丽贝卡·路易斯·弗格森 Rebecca Ferguson,Sten Ljunggren",",剧情,爱情",",瑞典","150,瑞典","122,情色","81,爱情","54,2013","37,剧情","27,欧美电影","23,古斯塔·斯卡斯加德",22028377
47,9.0,1985.0,National Theatre Live: The Curious Incident of the Dog in the Night-Time,2012,Marianne Elliott,",卢克·崔德威 Luke Treadaway,Niamh Cusack,Paul Ritter,妮可拉·沃克 Nicola Walker",",剧情,喜剧,冒险",",英国","352,英国","310,NTLive","289,舞台剧","183,话剧","172,英国戏剧现场","168,戏剧","85,2012",25698399
48,6.2,10088.0,Frozen,2010,Adam Green,",Kevin Zegers,Shawn Ashmore,Emma Bell,Rileah Vanderbilt",",剧情,惊悚,灾难",",美国","1900,惊悚","1485,美国","1398,灾难","721,恐怖","584,美国电影","561,2010","512,剧情",3285088
49,3.2,299.0,妈妈，让我再爱你一次,2015,孙爱国 Aiguo Sun,",李权霖 Quanlin Li,李凤鸣 Fengming Li,邱林 Lin Qiu,韩风 Feng Han",",剧情,家庭",",中国大陆","23,烂片","23,中国电影","20,儿童","17,中国","15,文艺","15,剧情","13,2015",26615905
50,8.4,876.0,十二夜,2013,Raye,None,",纪录片",",台湾","490,纪录片","299,狗狗","234,台湾","176,九把刀","164,台湾电影","124,人性","119,温情",25698401
51,3.4,330.0,深宫遗梦,2016,徐飞 Fei Xu,",游千惠,陈泇文 Jiawen Chen,向皓,李思阳 Siyang Li",",古装",",中国大陆","51,古装","38,宫心计","35,宫斗、好看","28,小成本、太差，狗血剧情","25,中国","24,宫廷","22,大陆",26746981
52,9.1,3319.0,Hot in Cleveland ,2011,David Trainer,",贝蒂·怀特 Betty White,瓦莱丽·伯提内莉 Valerie Bertinelli,温蒂·马力克 Wendie Malick,简·丽芙丝 Jane Leeves",",喜剧",",美国","713,美剧","391,喜剧","305,看过的电视剧","289,英语标签","215,美国","180,情景喜剧","162,女性",6430825
53,4.3,801.0,โด๋-นัท,2011,Nirun Thammapreecha,None,",喜剧,爱情,同性",",泰国","238,泰国","182,les","158,泰国电影","78,爱情","64,同志","38,2011","35,同性",6430830
54,5.1,373.0,我的父亲是板凳,2011,黄文利,",王宝强 Baoqiang Wang,陶虹 Hong Tao,张子枫 Zi-feng Zhang,午马 Ma Wu",",战争",",中国大陆","49,国产电视剧","39,电视剧","35,王宝强","18,稀烂中的稀烂","18,大陆","17,我的父亲是板凳","17,2011",6430831
55,7.6,39627.0,Zero Dark Thirty,2012,凯瑟琳·毕格罗 Kathryn Bigelow,",杰西卡·查斯坦 Jessica Chastain,杰森·克拉科 Jason Clarke,乔尔·埃哲顿 Joel Edgerton,詹妮弗·艾莉 Jennifer Ehle",",剧情,惊悚,历史",",美国","7931,美国","7173,战争","3778,剧情","2733,2012","1176,反恐","944,历史","473,政治",6430835
56,7.8,15028.0,Revenge,2012,Mike Kelley,",艾米丽·万凯普 Emily VanCamp,玛德琳·斯托 Madeleine Stowe,加百利·曼恩 Gabriel Mann,乔舒华·鲍曼 Joshua Bowman",",剧情",",美国","4281,美剧","1585,复仇","1391,悬疑","998,revenge","831,ABC","753,剧情","745,美国",10756211
57,5.4,3040.0,一路惊心,2011,李伟 Wei Li,",刘威 Wei Liu,郑昊 Hao Zheng,刘金山 Jinshan Liu,黄杨 Yang Huang",",剧情,喜剧",",中国大陆","611,喜剧","299,小成本","239,大陆","209,搞笑","194,中国","161,2011","115,犯罪",6430838
58,8.4,3551.0,Castle,2012,罗伯·鲍曼 Rob Bowman,",内森·菲利安 Nathan Fillion,斯坦娜·卡蒂克 Stana Katic,苏珊·沙利文 Susan Sullivan,乔·胡尔特拉斯 Jon Huertas",",剧情,喜剧,犯罪",",美国","1033,美剧","440,犯罪","340,Castle","305,看过的电视剧","216,ABC","205,英语标签","201,美国",10756215
59,,0.0,ТойХтоПройшовКрізьВогонь,2011,Mykhailo Illienko,",Dmytro Linartovych,Viktor Andrienko,Olga Grishina,Oleksandr Ignatusha",",剧情,战争,冒险",",乌克兰","5,乌克兰","3,战争","2,剧情","2,2011","1,第85届奥斯卡最佳外语片候选","1,爱情","1,烏克蘭",10756216
60,8.3,10470.0,ドン★キホーテ,2011,中島悟 Satoru Nakajima,",松田翔太 Shota Matsuda,高桥克实 Katsumi Takahashi,成海璃子 Riko Narumi,内田有纪 Yuki Uchida",",剧情,喜剧",",日本","3947,日剧","2858,松田翔太","751,日本","710,成海璃子","555,11夏","527,看过的电视剧","525,2011",6430841
61,7.4,326.0,チーム・バチスタ3 アリアドネの弾丸,2011,豊福陽子,",伊藤淳史 Atsushi Itô,仲村亨 Tôru Nakamura,高桥克典 Katsunori Takahashi,小西真奈美 Manami Konishi",",剧情",",日本","107,日剧","44,伊藤淳史","30,仲村彻","26,11夏","21,高桥克典","17,日本","14,日劇",6430840
62,8.3,753.0,Californication,2013,大卫·杜楚尼 David Duchovny,",大卫·杜楚尼 David Duchovny,娜塔莎· 麦克艾霍恩 Natascha McElhone,Pamela Adlon,Maggie Grace",",剧情,喜剧",",美国","165,美剧","79,Showtime","54,美国","50,黑色幽默","43,喜剧","43,2013","42,加州靡情",10756220
63,,0.0,捣蛋小兵,1990,曾志伟,None,",喜剧",",台湾","11,曾志伟","4,香港","4,台湾电影","4,1990","2,额","2,喜欢看",None,6430845
64,7.2,1051.0,トリハダ5〜夜ふかしのあなたにゾクッとする話を,2009,三木康一郎 Kôichirô Miki,",谷村美月 Mitsuki Tanimura,阿部进之介 Shinnosuke Abe,三村恭代 Takayo Mimura,笹野鈴々音",",剧情,惊悚,恐怖",",日本","233,恐怖","202,日本","162,惊悚","150,日剧","105,短片","63,日本电影","62,2009",25698430
65,8.6,2035.0,Weeds,2012,Michael Trim,",凯特·福斯特 Kat Foster,亚历山大·古尔德 Alexander Gould,贾斯汀·柯克 Justin Kirk,凯文·尼龙 Kevin Nealon",",剧情,喜剧,家庭,犯罪",",美国","589,美剧","166,SHOWTIME","156,黑色幽默","141,weeds","133,美国","121,家庭","106,喜剧",10756222
66,9.2,1245.0,如梦之梦,2013,杨洋,",赖声川 Stan Lai,金士杰 King Shih-Chieh,丁乃竺 Naizhu Ding,叶锦添 Timmy Yip",",纪录片",",中国大陆","689,话剧","666,胡歌","625,赖声川","489,如梦之梦","464,舞台剧","369,纪录片","251,文艺",25698434
67,7.3,109.0,Erotikon,1929,加斯塔夫·马哈蒂 Gustav Machatý,None,",剧情",",Czechoslovakia","56,捷克","46,默片","31,1920s","21,捷克电影","18,捷克斯洛伐克","17,情色","15,黑白",2367619
68,7.7,3036.0,Bビーダマン爆外伝,1998,中西伸彰,None,",动画",",日本","405,动画","335,日本","275,日本动画","253,童年","251,童年回忆","181,动漫","150,1998",3809412
69,8.6,391.0,In Search of Mozart,2006,Phil Grabsky,None,",纪录片,音乐",",英国","370,纪录片","250,音乐","171,传记","156,Mozart","148,莫扎特","94,英国","58,英国电影",1974407
70,8.0,3302.0,Warehouse 13 ,2010,Jace Alexander,None,",剧情,悬疑,科幻",",美国","939,美剧","671,科幻","305,看过的电视剧","281,英语标签","216,美国","175,电视剧","162,SYFY",4726920
71,7.6,1352.0,天黑,2008,张荣吉 Jung-chi Chang,None,",短片",",台湾","382,短片","368,台湾","233,张榕容","190,台湾电影","145,文艺","90,独立电影","78,張榮吉",3285131
72,,0.0,少年梦,2016,王宇,",冷漠 Mo Leng,龙梅子 Meizi Long,梁家仁 Ka-Yan Leung,董立范 Lifan Dong",",剧情,儿童",",中国大陆","5,烂片","5,剧情","5,2016","4,大陆","4,中国","3,冷漠","2,龙梅子",26878091
73,6.7,225.0,Amor estranho Amor,1982,沃尔特·雨果·克霍里 Walter Hugo Khouri,",Vera Fischer,Tarcísio Meira,舒莎·莫妮格尔 Xuxa Meneghel,Íris Bruzzi",",剧情",",巴西","151,巴西","96,情色","69,巴西电影","39,剧情","38,情色到了一定深度","33,值得一看","29,人生的一课",2367636
74,7.3,144.0,Muallaf,2008,Yasmin Ahmad,",Sharifah Aleysha,Sharifah Amani,Ning Baizura,Rahim Razali",",剧情",",马来西亚","79,马来西亚电影","59,伊斯兰","53,马来西亚","53,宗教","39,皈依","21,YasminAhmad","16,电影",3285141
75,7.6,448.0,Code 8,2016,Jeff Chan,",斯蒂芬·阿梅尔 Stephen Amell,姜成镐 Sung Kang,罗比·阿美尔 Robbie Amell,查德·多纳拉 Chad Donella",",动作,科幻,犯罪,短片",",美国,加拿大","172,科幻","106,短片","75,美国","60,动作","47,犯罪","41,2016","40,我操这片子太牛逼了看电影的时间没有白费",26747032
76,7.3,164.0,RETURN（ハードバージョン）,2013,原田眞人,",椎名桔平,水川あさみ,山本裕典,キムラ緑子",",动作",",日本","35,椎名桔平","35,日本","33,日本电影","19,水川あさみ","19,土屋安娜","17,日影","17,动作",22290584
77,7.5,364.0,らんま1/2 中国寝崑崙大決戦！掟やぶりの激闘篇！！,1991,井内秀治 Shuji Iuchi,",山口勝平 Kappei Yamaguchi,林原めぐみ Megumi Hayashibara,日高のり子 Noriko Hidaka,塩沢兼人 Kaneto Shiozawa",",喜剧,动画",",美国,日本","47,动画","43,日本动画","43,日本","39,高桥留美子","33,剧场版","27,动漫","27,乱马",1974437
78,,0.0,非同小可,2016,李宝生 Baosheng Li,",孙海英 Haiying Sun,吕丽萍 Liping Lü,汤镇业 Ken Tong,张博宇 Boyu Zhang",",剧情",",中国大陆","8,大陆电影","3,2016","2,刘双双18690127730","2,中国","1,录像鸡","1,同性","1,同志",26615975
79,7.2,738.0,A Thousand Words,2008,Ted Chung,None,",短片,剧情",",美国","346,短片","170,美国","107,爱情","79,黑白","38,无声电影","36,2008","35,剧情",4858035
80,,0.0,Jilla,2014,R.T. Neason,",维杰 Vijay,卡加 艾嘉 Kajal Agarwal,莫哈恩拉 Mohanlal,Soori",",剧情,动作,惊悚",",印度","7,印度电影","6,维杰","3,亲情","2,搞笑","2,印度","2,南印电影","1,肉搏",25829557
81,7.6,532.0,Sequence,2013,卡莱斯·托伦斯 Carles Torrens,",Joe Hursley,罗尼·吉恩·贝尔维斯 Ronnie Gene Blevins,伊索·阿克瑞恩 Aesop Aquarian,Richard Chagoury",",动作,奇幻,恐怖,短片",",美国","139,短片","84,悬疑","71,美国","63,惊悚","61,恐怖","40,2013","26,微电影",26353848
82,8.2,291.0,Talking Funny,2011,John Moffitt,",Louis C.K.,Ricky Gervais,Chris Rock,Jerry Seinfeld",",喜剧,舞台艺术",",美国","52,HBO","42,美国","37,喜剧","31,RickyGervais","30,LouisCK","28,Stand-up","27,脱口秀",6299833
83,8.2,76.0,It's Greek to Me-ow!,1961,Gene Deitch,None,",动画,短片",",美国","15,猫和老鼠","14,短片","14,动画","12,美国","11,动画短片","9,欧美动画","6,动漫",10494136
84,7.2,3531.0,Miss Kicki,2009,刘汉威 Håkon Liu,",佩尼拉·奥盖斯特 Pernilla August,路威·帕莫  Ludwig Palmell,黄河 He Huang,林暐恒 Ken Lin",",剧情,同性",",瑞典,台湾","880,台湾","694,瑞典","496,青春","458,同志","228,霓虹心","199,爱情","151,同性",3285180
85,5.4,193.0,Bang Gang (une histoire d'amour moderne),2015,伊娃·于颂 Eva Husson,None,",剧情",",法国","60,情色","59,法国","40,青春","38,2015","22,法国电影","21,剧情","13,私人",26353857
86,6.4,681.0,Flaskepost fra P,2016,汉斯·皮特·莫郎 Hans Petter Moland,",尼古拉·雷·卡斯 Nikolaj Lie Kaas,法瑞斯·法瑞斯 Fares Fares,帕尔·斯维尔·哈根 Pål Sverre Hagen,雅各布·乌尔里克·罗曼 Jakob Ulrik Lohmann",",剧情,犯罪,惊悚",",丹麦,德国,瑞典,挪威","135,丹麦","134,犯罪","110,悬疑","62,2016","60,惊悚","44,剧情","29,挪威",26353862
87,6.7,122.0,Ithaca,2015,梅格·瑞恩 Meg Ryan,",梅格·瑞恩 Meg Ryan,汤姆·汉克斯 Tom Hanks,山姆·夏普德 Sam Shepard,杰克·奎德 Jack Quaid",",剧情",",美国","37,MegRyan","31,美国","27,亲情","26,战争","26,TomHanks","24,美国电影","15,2015",25829574
88,6.9,71.0,21 nuits avec Pattie,2015,阿诺德·拉留 Arnaud Larrieu,",嘉莲·维雅 Karin Viard,塞吉·洛佩兹 Sergi López,伊莎贝尔·卡雷 Isabelle Carré,德尼·拉旺 Denis Lavant",",喜剧",",法国","41,法国","27,喜剧","18,2015","14,法国电影","10,法國","6,2016","6,2010s",26353864
89,6.9,238.0,He Named Me Malala,2015,戴维斯·古根海姆 Davis Guggenheim,",马拉拉·尤萨夫扎伊 Malala Yousafzai,齐亚乌丁·尤萨夫扎伊 Ziauddin Yousafzai,索尔·佩卡·尤萨夫扎伊 Toor Pekai Yousafzai,Khushal Yousafzai",",纪录片",",阿联酋,美国","109,纪录片","41,女权","36,美国","35,巴基斯坦","32,传记","32,2015","14,教育",26353868
90,,0.0,Light Years,2015,爱瑟·坎贝尔 Esther Campbell,None,",剧情",",英国","4,英国","1,英字","1,电影","1,一六","1,Com",None,None,26353869
91,5.0,53.0,Späte Rache - Eine Familie wehrt sich,2008,Thorsten Näter,None,",惊悚",",德国","11,德国电影","11,德国","7,犯罪","6,罪恶的复仇","5,电影","4,cctv6","3,悬疑惊悚",4071630
92,6.7,323.0,The Paradise Suite,2015,约斯特·范·金克尔 Joost van Ginkel,",德拉甘·巴克玛 Dragan Bakema,伊娃·罗斯 Eva Röse,雷蒙德·提哈瑞 Raymond Thiry,马格努斯·克雷佩 Magnus Krepper",",剧情",",荷兰,瑞典,保加利亚","70,荷兰","43,剧情","43,人性","38,2015","32,荷兰电影","31,犯罪","23,社会",26353871
93,7.3,383.0,ファインダーの隻翼,2015,None,",柿原徹也 Tetsuya Kakihara,黒田崇矢 Takaya Kuroda,飞田展男 Nobuo Tobita,平川大辅 Daisuke Hirakawa",",动画,同性",",日本","381,耽美","338,BL","243,动漫","204,日本动画","199,日本","196,男同","186,动画",26600330
94,3.4,1584.0,绿茶妹,2013,郭力,",刘学义,陈乔希 Qiaoxi Chen,蒋伟杰,苑里",None,",中国大陆","216,微电影","147,烂片","123,绿茶婊","111,富二代，情色，女性，屌丝","105,中国","98,2013","81,大陆",25698513
95,7.1,2056.0,Suburra,2015,斯蒂法诺·索利马 Stefano Sollima,",葛丽泰·斯卡拉诺 Greta Scarano,皮尔弗朗西斯科·法维诺 Pierfrancesco Favino,让·雨果·安格拉德 Jean-Hugues Anglade,埃里奥·杰曼诺 Elio Germano",",剧情,犯罪",",意大利,法国","503,意大利","421,犯罪","326,黑帮","217,政治","207,剧情","178,2015","143,暴力",26353874
96,,0.0,Une mère,2015,Christine Carrière,None,",剧情",",法国","3,法国","2,法国电影","1,独立电影","1,欧洲电影","1,无字幕","1,文艺","1,UGC",26353875
97,7.6,1452.0,唐皇游地府,2012,李珞 Luo Li,",李文 Li Wen,吴维,李巨川,李浩",",剧情,喜剧",",加拿大,中国大陆","377,独立电影","338,李珞","226,中国","209,大陆","144,2012","132,中国电影","116,喜剧",19931352
