,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
10,7.4,801.0,Rewers,2009,鲍瑞斯·兰考什 Borys Lankosz,None,",喜剧,剧情,爱情,惊悚",",波兰","351,波兰","188,波兰电影","105,黑色幽默","96,人性","82,爱情","73,剧情","71,2009",4072511
11,,0.0,羊,2014,谢宇斌,None,",纪录片",",法国","2,纪录片","1,自然","1,法国","1,中国","1,2014",None,None,25961545
12,6.7,24326.0,The Ugly Truth,2009,罗伯特·路克蒂克 Robert Luketic,",凯瑟琳·海格尔 Katherine Heigl,杰拉德·巴特勒 Gerard Butler,切瑞·海恩斯 Cheryl Hines,艾里克·温特 Eric Winter",",喜剧,爱情",",美国","4952,爱情","4747,喜剧","3814,美国","1157,搞笑","1132,丑陋的真相","1123,2009","841,浪漫",2368587
13,,0.0,杨,2014,林加欣,None,",纪录片",",中国大陆","10,纪录片","4,纪录Documentary","4,独立电影","3,河南","3,林偉欣","3,大陆","3,中国电影",25961549
14,8.1,873.0,Small Island,2009,John Alexander,",娜奥米·哈里斯 Naomie Harris,Hugh Quarshie,Terence Frisch,露丝·威尔森 Ruth Wilson",",剧情",",英国","441,英剧","419,BenedictCumberbatch","352,BBC","194,英国","171,二战","90,爱情","89,移民",3286099
15,6.0,96888.0,情圣,2016,宋晓飞  Xiaofei Song,",肖央 Yang Xiao,闫妮 Ni Yan,小沈阳 Xiao Shen-Yang,乔杉 Shan Qiao",",喜剧",",中国大陆","15337,喜剧","12116,搞笑","6321,婚姻","6262,中国大陆","5848,爱情","4499,2016","4380,内地",26879060
16,,0.0,Inside the Actors Studio - Mark Wahlberg,2004,Jeff Wurtz,None,",纪录片",",美国","7,MarkWahlberg","1,美国电影","1,纪录片","1,interview","1,ITAS",None,None,2368598
17,,0.0,Sura,2010,S.P. Rajkumar,None,",动作",",印度","8,印度电影","6,维杰","5,印度","3,好看","3,喜剧\搞笑、泰国、偶像、","3,南印电影",None,5907542
18,8.2,219.0,Wizards of Waverly Place,2010,Victor Gonzalez,None,",剧情,儿童,喜剧,科幻,家庭",",美国","69,美剧","42,喜剧","35,Disney","26,SelenaGomez","25,青春","22,美国","20,电视剧",5383256
19,6.7,941.0,五号特工组2,2012,赵青,",于震 Zhen Yu,王丽坤 Likun Wang,刘琳 Lin Liu,淳于珊珊 Shanshan Chunyu",",剧情,犯罪",",中国大陆","144,谍战","105,国产电视剧","90,电视剧","79,五号特工组","52,大陆","50,特工","48,2012",10757209
20,8.1,193.0,Дама с собачкой,1960,约瑟夫·赫依费茨 Iosif Kheifits,None,",剧情,爱情",",苏联","68,苏联","67,契诃夫","45,1960","41,苏联电影","34,1960s","33,前苏联","31,爱情",2368603
21,7.7,415.0,马兰花,1961,潘文展,",王蓓 Bei Wang,刘安古,董明,连德枝 Dezhi Lian",",剧情,奇幻",",中国大陆","84,老电影","52,中国","48,中国电影","32,奇幻","30,1960","27,大陆","21,动画",2346493
22,8.8,116.0,Inside the Actors Studio - Kate Winslet,2004,Jeff Wurtz,None,",纪录片",",美国","81,KateWinslet","37,InsideTheActorsStudio","28,interview","22,访谈","22,美国","13,纪录片","10,Kate_Winslet",2368615
23,,0.0,六木道长,2016,屈柏成,",梓霖,苏贵林,王京京,李炫廷",None,",中国大陆","4,这是有多垃圾","3,電影","3,电影","3,烂片","3,大陆","2,搞笑","2,人性",26748011
24,8.7,1936.0,Leverage,2012,John Rogers,",蒂莫西·赫顿 Timothy Hutton,吉娜·贝尔曼 Gina Bellman,克里斯蒂安·凯恩 Christian Kane,贝丝·涅斯格拉夫 Beth Riesgraf",",动作,悬疑,犯罪",",美国","519,美剧","259,看过的电视剧","210,犯罪","152,英语标签","150,都市侠盗","121,美国","103,TNT",10757228
25,5.7,454.0,黃飛鴻系列之一代宗師,1992,李钊 Chiu Lee,None,",武侠",",香港","92,动作","86,香港","55,林正英","46,功夫","45,香港电影","45,钱嘉乐","33,1992",2368619
26,8.4,67.0,Inside the Actors Studio - Jodie Foster,2005,Jeff Wurtz,None,",纪录片",",美国","41,JodieFoster","28,InsideTheActorsStudio","13,美国","9,朱迪·福斯特","8,interview","7,访谈","6,英文电视节目",2368620
27,9.4,387.0,Beyoncé: I Am… World Tour,2010,Ed Burke,None,",纪录片,音乐,歌舞",",美国","86,Beyonce","84,演唱会","64,Live","45,美国","31,纪录片","31,2010","26,音乐",5383275
28,7.7,168.0,Алые Паруса,1961,亚历山大·波多什柯 Aleksandr Ptushko,None,",剧情,奇幻,爱情",",苏联","50,苏联","48,苏联电影","39,童话","28,爱情","26,俄罗斯","17,电影","17,1961",2368630
29,6.1,38.0,"Les Trois frères, le retour",2014,迪迪埃·布尔东 Didier Bourdon,None,",喜剧",",法国","13,法国","9,喜剧","7,法国电影","5,Les_inconnus","5,2010s","3,法国威武","3,横冲直撞三兄弟2",25830524
30,7.8,288.0,無理な恋愛,2008,塚本連平,",堺正章,夏木マリ,夏川結衣,徳井义実",",剧情",",日本","153,日剧","59,夏川結衣","44,堺正章","24,日本","19,08春","17,ドラマ","16,爱情",3023996
31,7.0,91753.0,Valentine's Day,2010,Garry Marshall,",朱莉娅·罗伯茨 Julia Roberts,安妮·海瑟薇 Anne Hathaway,杰西卡·阿尔芭 Jessica Alba,杰西卡·贝尔 Jessica Biel",",喜剧,爱情",",美国","23726,爱情","16970,美国","8818,浪漫","7481,喜剧","5383,轻喜剧","5171,2010","3386,群戏",2368641
32,9.0,549.0,名揚四海,2003,蔡岳勋 Yueh-Hsun Tsai,",尤秋兴 Chiu-hsin Yu,张惠春 Saya,虞小卉 Xiaohui Yu,唐治平 Zhiping Tang",",剧情,爱情,家庭",",台湾","216,台剧","155,台湾","107,电视剧","97,蔡岳勛","89,名扬四海","79,修杰楷","78,青春",2368642
33,6.7,190.0,まだ見ぬ父へ、母へ,2007,None,",小池徹平,いしだあゆみ,麻生祐未,中尾明慶",None,",日本","64,小池徹平","48,日剧","29,小池彻平","26,日剧SP","22,日本","20,SP","12,日本电影",2368643
34,5.3,130.0,Mrs K,2016,何宇恒 Yuhang Ho,",惠英红 Kara Hui,任达华 Simon Yam,伍佰 Wu Bai,刘永 Tony Liu",",动作,悬疑",",香港,马来西亚","43,惠英红","34,动作","32,香港","24,2016","20,犯罪","19,伍佰","15,剧情",26748038
35,,0.0,"Méditerranée, notre mer à tous",2014,扬·阿尔蒂斯-贝特朗 Yann Arthus-Bertrand,None,",纪录片",",法国","9,纪录片","5,法国","4,法国电影","2,环境","2,扬·阿尔蒂斯-贝特朗","2,地中海","2,人文",26879115
36,7.9,35.0,Terra,2015,扬·阿尔蒂斯-贝特朗 Yann Arthus-Bertrand,None,",纪录片",",法国","18,纪录片","12,法国","8,2015","5,扬·阿尔蒂斯-贝特朗","4,环保","3,YannArthus-Bertrand","3,MichaelPitiot",26879116
37,,0.0,The Princess Diaries 3,2025,盖瑞·马歇尔 Garry Marshall,None,",喜剧,爱情,家庭",",美国","49,公主日记","46,安妮海瑟薇","43,公主日记3","30,爱情","26,Anne·Hathaway","22,电影","21,喜剧",26748045
38,7.1,771.0,"On the Other Hand, Death",2008,Ron Oliver,",Chad Allen,Sebastian Spence,Margot Kidder,Nelson Wong",",犯罪,剧情,悬疑",",加拿大,美国","178,悬疑","173,同志","144,侦探","134,美国","88,犯罪","79,gay","61,同性",3155085
39,8.3,1208.0,Team Thor,2016,塔伊加·维迪提 Taika Waititi,None,",喜剧,奇幻,短片",",美国","300,短片","190,漫威","185,美国","178,Marvel","126,喜剧","122,2016","67,超级英雄",26879120
40,5.7,319.0,ファイト一発!充電ちゃん!!,2009,木村真一郎,",福原香织 Kaori Fukuhara,高垣彩阳 Ayahi Takagaki,高桥广树 Hiroki Takahashi,宫崎羽衣 Ui Miyazaki",",动画,动作,喜剧,剧情,爱情,科幻",",日本","52,日本动画","43,动画","29,日本","28,肉片","27,动漫","17,ANIME","16,2009年7月",3810455
41,6.6,6248.0,Larry Crowne,2011,汤姆·汉克斯 Tom Hanks,",汤姆·汉克斯 Tom Hanks,朱莉娅·罗伯茨 Julia Roberts,塔拉吉·P·汉森 Taraji P. Henson,布莱恩·科兰斯顿 Bryan Cranston",",喜剧,剧情",",美国","1101,TomHanks","1051,JuliaRoberts","955,美国","822,爱情","713,喜剧","484,汤姆·汉克斯","450,美国电影",4727962
42,,0.0,A Day of Violence,2010,Darren Ward,",Giovanni Lombardo Radice,Nick Rendell,Christopher Fosh,Victor D. Thorn",",犯罪,惊悚",",英国","11,血腥","9,血浆","8,Cult","7,恐怖","3,瞎看","3,犯罪","3,暴力",3286173
43,6.3,56.0,Tráiler para amantes de lo prohibido,1985,Pedro Almodóvar,None,",短片",",西班牙","34,西班牙","26,短片","21,阿莫多瓦","20,PedroAlmodóvar","10,佩德罗·阿莫多瓦","8,Pedro_Almodóvar","8,1980s",3417246
44,5.3,700.0,How to Plan an Orgy in a Small Town,2015,杰里米·拉隆德 Jeremy LaLonde,",朱尔·斯泰特 Jewel Staite,Ennis Esmer,劳伦·李·史密斯 Lauren Lee Smith,凯瑟琳·伊莎贝尔 Katharine Isabelle",",喜剧",",加拿大","111,喜剧","82,加拿大","64,情色","53,搞笑","50,2015","49,美国","41,可能好看的烂片",25961635
45,,0.0,Le crocodile du Botswanga,2014,Lionel Steketee,None,",喜剧",",法国","5,喜剧","4,法国电影","4,法国","1,野人海","1,法语","1,国家_法国",None,25830564
46,5.9,94.0,リーンの翼,2005,富野由悠季,None,",科幻,动画",",日本","18,日本动画","16,动画","13,富野由悠季","12,日本","12,OVA","9,2005","7,ova",2368681
47,7.1,52.0,绿色钱包,1981,孙羽 Yu Sun,",梁杉,胡浩 Hao Hu,关强,朱德承 Decheng Zhu",None,",中国大陆","13,中国电影","6,王启民","6,教育","5,青春","4,绿色钱包","3,少年犯","3,孙羽导演",3024041
48,6.4,639.0,重慶愛情感覺,1996,朱延平 Yen-Ping Chu,",金城武 Takeshi Kaneshiro,朱茵 Athena Chu,苏有朋 Alec Su,罗百吉",",喜剧,爱情",",香港","183,金城武","125,香港","111,喜剧","101,香港电影","89,爱情","89,朱茵","58,苏有朋",1582251
49,6.0,3187.0,牛郎織女,2007,庄伟建 Wai-kin Chong,",温兆伦 Siu-Lun Wan,郭羡妮 Sonija Kwok,欧锦棠 Stephen Au,唐宁 Leila Tong",None,",香港","776,TVB","449,港剧","302,看过的电视剧","290,郭羡妮","285,电视剧","275,华语标签","251,温兆伦",3024044
50,7.7,262.0,生命因你而美丽,2003,杨文军  Wenjun Yang,",袁泉 Quan Yuan,李小冉 Xiaoran Li,邵兵 Bing Shao,高鑫 Xin Gao",None,",中国大陆","55,袁泉","41,电视剧","36,李小冉","33,国产电视剧","20,大陆","18,生命因你而美丽","18,爱情",3024045
51,7.6,2869.0,中华大丈夫,1998,徐小明 Siu Ming Tsui,",赵文卓 Man Cheuk Chiu,袁洁莹 Fennie Yuen,刘家辉 Chia Hui Liu,徐小明 Siu Ming Tsui",",剧情,动作",",中国大陆","455,电视剧","394,赵文卓","287,看过的电视剧","285,国产电视剧","278,袁洁莹","269,华语标签","220,动作",3024053
52,7.3,181.0,가슴달린 남자,1993,申承秀 Seung-Soo Shin,None,",爱情",",韩国","54,韩国","42,女扮男装","39,韩国电影","35,喜剧","30,爱情","20,电影","18,励志",3024054
53,6.9,800.0,Picture Me: A Model's Diary,2009,Ole Schell,None,",纪录片",",美国","467,纪录片","175,model","170,美国","151,时尚","66,美国电影","63,Documentary","57,2009",3810491
54,8.3,128636.0,August Rush,2007,科斯汀·谢里丹 Kirsten Sheridan,",乔纳森·莱斯·梅耶斯 Jonathan Rhys Meyers,弗莱迪·海默 Freddie Highmore,罗宾·威廉姆斯 Robin Williams,凯丽·拉塞尔 Keri Russell",",剧情,音乐,爱情",",美国","28570,音乐","17261,美国","16910,爱情","9577,美国电影","5787,August","4043,电影","3891,罗宾·威廉斯",1844413
55,6.8,75.0,千钧一发,2003,戚健,None,None,",中国大陆","13,董勇","13,犯罪","13,大陆","12,悬疑","10,电视剧","8,2007","7,国产电视剧",3024062
56,3.8,81.0,南京东1937,2015,曹子潇,None,",剧情,历史,战争",",中国大陆","12,战争","12,历史","8,国产烂片","7,2015","6,看完想骂三字经","6,差","6,中国",26617034
57,7.5,277.0,eatrip,2009,野村友里,None,",纪录片",",日本","390,纪录片","301,美食","296,日本","110,浅野忠信","101,日本电影","66,食物","47,食事风景",3810508
58,5.8,148.0,魔域飛龍,1991,唐季礼 Stanley Tong,None,",动作",",香港","40,香港","38,动作","30,香港电影","29,樊少皇","25,唐季礼","20,利智","18,1991",2237651
59,5.9,103.0,The Kindred,1987,Stephen Carpenter,",戴维·奥格登·施蒂尔斯 David Ogden Stiers,罗德·斯泰格尔 Rod Steiger,阿曼达·佩斯 Amanda Pays,塔利亚·巴尔萨姆 Talia Balsam",",科幻,恐怖",",美国","45,恐怖","23,美国","23,cult","21,科幻","13,恐怖片","10,美国电影","10,剧情",3155161
60,,0.0,The Hazing /Butchered,2003,Joe Castro,None,",剧情,犯罪,悬疑,惊悚,恐怖,情色",",美国","8,血腥","5,美国","5,恐怖","4,变态","3,动作","3,W-Cult","2,暴力",6038747
61,6.3,247.0,anuvahood,2011,亚当·迪康,None,",喜剧",",英国","49,喜剧","41,英国","27,英国电影","18,黑人","15,幽默","12,街头岁月","11,2011",6038751
62,4.9,627.0,The Eleventh Hour,2008,John Lyde,",Adam Abram,Johnny Ahn,Britani Bateman,Sarah Bell",",动作",",美国","136,动作","80,美国","65,美国电影","47,犯罪","28,2008","23,电影","12,欧美",3417312
63,7.9,140.0,Twinsters,2015,Samantha Futerman,None,",传记,纪录片",",英国,法国,韩国,美国","52,纪录片","20,美国","11,亲情","10,2015","8,twin","5,美国电影","5,电影",25830629
64,7.9,263.0,暁のヨナOAD,2015,米田和弘,",斋藤千和 Chiwa Saito,前野智昭 Tomoaki Maeno,森田成一 Masakazu Morita,冈本信彦 Nobuhiko Okamoto",",动画",",日本","35,OAD","34,日本动画","34,日本","34,动画","27,动漫","25,2015","16,アニメ",26617062
65,5.5,50.0,Le malizie di Venere,1969,Massimo Dallamano,",Laura Antonelli,Régis Vallée,Loren Ewing,Renate Kasché",",剧情",",西德,瑞士,意大利","32,情色","29,意大利","15,意大利电影","7,性","7,小说改编","7,1960s","6,莫索克",1975532
66,6.5,73.0,With a Piece of Chalk,2012,Julien Bam,",Justen Beer,Arthur Beer,Pascale-Viviane Flückiger,Vincent Lee",",剧情,短片",",德国","25,短片","13,德国","13,励志","6,2012","5,心理","5,Short","4,德",25830637
67,7.2,3928.0,Loving,2016,杰夫·尼克尔斯 Jeff Nichols,",乔尔·埃哲顿 Joel Edgerton,鲁丝·内伽 Ruth Negga,迈克尔·珊农 Michael Shannon,马尔顿·索克斯 Marton Csokas",",剧情,传记,爱情",",英国,美国","927,美国","818,爱情","600,2016","597,传记","498,剧情","453,种族","412,历史",26617076
68,,0.0,Hilton! - Täällä ollaan elämä,2013,Virpi Suutari,None,",纪录片",",芬兰","3,芬兰","2,纪录片","1,2013",None,None,None,None,25699573
69,6.7,1669.0,眼,2015,夏永康 Wing Shya,None,",短片",",香港,中国大陆","382,短片","208,香港","179,2015","165,梁朝偉","107,中国","90,眼神","90,广告",26617089
70,8.9,1824.0,Seinfeld,1991,拉里·戴维 Larry David,",杰瑞·宋飞 Jerry Seinfeld,杰森·亚历山大 Jason Alexander,迈克尔·理查兹 Michael Richards,茱莉亚·路易斯-德瑞弗斯 Julia Louis-Dreyfus",",喜剧",",美国","403,美剧","248,看过的电视剧","234,英语标签","217,喜剧","153,美国","126,情景喜剧","89,1991",4203782
71,9.2,1246.0,Seinfeld,1991,Tom Cherones,",杰瑞·宋飞 Jerry Seinfeld,茱莉亚·路易斯-德瑞弗斯 Julia Louis-Dreyfus,杰森·亚历山大 Jason Alexander,迈克尔·理查兹 Michael Richards",",喜剧",",美国","322,美剧","171,喜剧","112,美国","101,情景喜剧","85,Seinfeld","70,sitcom","69,电视剧",4203785
72,7.6,12634.0,Les amours imaginaires,2010,格扎维埃·多兰 Xavier Dolan,None,",剧情,爱情,同性",",加拿大","2306,XavierDolan","2300,加拿大","1382,同志","1294,爱情","1104,青春","970,同性","828,法国",4728076
73,9.3,934.0,Seinfeld,1993,None,",杰瑞·宋飞 Jerry Seinfeld,茱莉亚·路易斯-德瑞弗斯 Julia Louis-Dreyfus,杰森·亚历山大 Jason Alexander,迈克尔·理查兹 Michael Richards",",喜剧",",美国","243,美剧","137,喜剧","98,美国","61,NBC","56,情景喜剧","55,sitcom","53,电视剧",4203789
74,9.4,1046.0,Seinfeld,1992,None,",杰瑞·宋飞 Jerry Seinfeld,茱莉亚·路易斯-德瑞弗斯 Julia Louis-Dreyfus,迈克尔·理查兹 Michael Richards,杰森·亚历山大 Jason Alexander",",喜剧",",美国","275,美剧","148,喜剧","100,美国","69,情景喜剧","68,NBC","61,sitcom","59,Seinfeld",4203788
75,9.3,838.0,Seinfeld,1994,Art Wolff,",杰瑞·宋飞 Jerry Seinfeld,茱莉亚·路易斯-德瑞弗斯 Julia Louis-Dreyfus,迈克尔·理查兹 Michael Richards,杰森·亚历山大 Jason Alexander",",喜剧",",美国","223,美剧","130,喜剧","86,美国","59,情景喜剧","58,NBC","48,电视剧","46,sitcom",4203791
76,7.7,39.0,映画 ハピネスチャージプリキュア！ 人形の国のバレリーナ,2014,今千秋,",中岛爱 Megumi Nakajima,潘惠美 Megumi Han,户松遥 Haruka Tomatsu,松井菜樱子 Naoko Matsui",",动画",",日本","16,Charge光之美少女！人偶之国的芭蕾舞者","7,想看","6,マナ結婚！！？未来につなぐ希望のドレス！","5,动画","4,剧场版Happiness","3,アニメ","3,5678",25830668
77,3.5,307.0,비밀과외,2014,Mr. L,None,",情色",",韩国","323,情色","286,韩国电影","267,韩国","243,情色片","95,2014","84,童媱","77,绝对赞",25830673
78,,0.0,LOVE STORY @上海,2012,None,",董智芝,张意,孙炜卓,夏叶",",剧情,爱情,短片,家庭",",中国大陆","3,Short","2,短片","2,微电影","2,BrigadierGeneral","1,那男的好猥琐。。。","1,文艺","1,上海",11516683
79,9.2,756.0,Seinfeld,1995,None,",杰瑞·宋飞 Jerry Seinfeld,茱莉亚·路易斯-德瑞弗斯 Julia Louis-Dreyfus,迈克尔·理查兹 Michael Richards,杰森·亚历山大 Jason Alexander",",喜剧",",美国","194,美剧","109,喜剧","70,美国","59,NBC","55,情景喜剧","49,sitcom","48,电视剧",4203797
80,4.3,869.0,전망좋은 하우스 - 맛있는 섹스,2014,Mr. L,None,",情色",",韩国","2294,欲望之屋2：甜美情事","2126,欲望之屋2","1241,情色","930,韩国电影","806,电影","774,韩国","762,美景之屋2",25830678
81,6.5,82.0,Murder à la Mod,1968,布莱恩·德·帕尔玛 Brian De Palma,None,",喜剧,犯罪,悬疑,惊悚",",美国","27,美国","19,布莱恩·德·帕尔玛","17,1968","16,悬疑","16,Brian_De_Palma","13,BrianDePalma","12,美国电影",2368790
82,9.3,691.0,Seinfeld,1996,None,",杰瑞·宋飞 Jerry Seinfeld,茱莉亚·路易斯-德瑞弗斯 Julia Louis-Dreyfus,迈克尔·理查兹 Michael Richards,杰森·亚历山大 Jason Alexander",",喜剧",",美国","187,美剧","101,喜剧","75,美国","56,NBC","48,情景喜剧","46,电视剧","39,sitcom",4203800
83,7.0,6325.0,Arrow,2014,None,",斯蒂芬·阿美尔 Stephen Amell,凯蒂·卡西迪 Katie Cassidy,大卫·莱姆希 David Ramsey,薇拉·贺兰德 Willa Holland",",动作,冒险",",美国","1159,美剧","719,DC","466,动作","446,漫画改编","416,看过的电视剧","377,科幻","365,美国",25830682
84,8.2,145.0,误佳期,1951,朱石麟,",李丽华,韩非,姜明,蓝青",",喜剧",",香港","67,朱石麟","37,香港","30,李丽华","23,1951","22,白沉","19,中国","17,韩非",3024155
85,8.3,4159.0,Supernatural,2014,Robert Singer,",贾德·帕达里克 Jared Padalecki,詹森·阿克斯 Jensen Ackles,米沙·克林斯 Misha Collins,马克·谢泼德 Mark Sheppard",",剧情,奇幻,恐怖",",美国","937,美剧","329,看过的电视剧","301,Supernatural","262,美国","242,CW","205,英语标签","186,JensenAckles",25830684
86,9.4,836.0,Seinfeld,1997,None,",杰瑞·宋飞 Jerry Seinfeld,茱莉亚·路易斯-德瑞弗斯 Julia Louis-Dreyfus,迈克尔·理查兹 Michael Richards,杰森·亚历山大 Jason Alexander",",喜剧",",美国","222,美剧","121,喜剧","86,美国","73,情景喜剧","62,Seinfled","62,NBC","47,电视剧",4203806
87,6.7,90.0,吉原裏同心,2014,西谷真一,",小出惠介 Keisuke Koide,贯地谷诗穗梨 Shihori Kanjiya,近藤正臣 Masaomi Kondo,野々すみ花",",古装",",日本","65,日剧","23,小出恵介","20,看过的电视剧","16,貫地谷しほり","16,14夏","12,日本","11,2014",25830686
88,6.9,800.0,小胖妞前传（上）,2012,何伟锋,None,",剧情,爱情,科幻,动画",",中国大陆","171,短片","143,动画","127,动画短片","81,中国","66,大陆","62,爱情","57,2012",11516686
89,7.0,2636.0,廉政行動組,1997,赵崇基,None,",动作",",香港","744,TVB","452,港剧","268,看过的电视剧","268,朱茵","264,郭富城","251,华语标签","207,电视剧",3024161
90,7.2,5074.0,死神くん,2014,中田秀夫 Hideo Nakata,",大野智 Satoshi Ohno,桐谷美玲 Mirei Kiritani,菅田将晖 Masaki Suda,松重丰 Yutaka Matsushige",",剧情,奇幻",",日本","1645,日剧","1124,大野智","438,桐谷美玲","381,日本","381,14春","361,看过的电视剧","313,2014",25830690
91,8.4,308.0,So You Think You Can Dance,2005,Nikki Parsons,None,",歌舞",",美国","105,真人秀","81,舞蹈","69,美国","67,美剧","26,舞林争霸","22,SYTYCD","15,dance",4203811
92,,0.0,Godmonster of Indian Flats,1973,Fredric Hobbs,None,",西部,恐怖",",美国","4,cult","3,美国电影","2,恐怖","2,FredricHobbs","1,美国","1,电影","1,搞笑",2368804
93,6.7,8616.0,The Vampire Diaries,2014,Jeffrey G. Hunt,None,",剧情,奇幻",",美国","1508,美剧","743,吸血鬼","465,看过的电视剧","403,爱情","380,美国","282,CW","278,2014",25830693
94,4.1,117.0,거짓말 섹스가 좋아2,2013,杜鹃花,None,",剧情,情色",",韩国","128,我想看这部电影","113,情色","79,韩国","78,情色&色情","70,啪啪啪","68,韩国电影","27,露",25830692
95,,0.0,投稿されてきた！呪いの心霊映像2,2011,佐々木良夫,None,",惊悚,恐怖,纪录片",",日本","9,日本","7,恐怖","3,纪录片","3,灵异","3,日本电影","3,恐怖片","3,2011",25830695
96,,0.0,To Fly,1976,None,None,",纪录片,短片,历史",",美国","1,紀錄片","1,201203",None,None,None,None,None,4072744
97,,0.0,投稿されてきた！呪いの心霊映像,2010,佐々木良夫,None,",惊悚,恐怖,纪录片",",日本","18,恐怖","14,日本","9,灵异","7,伪纪录片","5,恐怖片","4,纪录片","4,2010",25830694
98,9.3,626.0,So You Think You Can Dance,2007,Nikki Parsons,None,",歌舞",",美国","151,真人秀","119,舞蹈","94,美国","57,美剧","42,SYTYCD","31,FOX","25,Dance",4203818
99,5.6,395.0,ถอดรหัสวิญญาณ,2008,Atsajun Sattakovit,",Premsini Rathanasopa,Nuttakorn Taewakul,Patiwat Ruengsri,Napat Bhunjongjit-Pisan",",惊悚,恐怖",",泰国","94,恐怖","88,泰国","48,恐怖电影","47,泰国电影","26,亚洲电影","24,我看过的恐怖电影","24,悬疑",3155243
